Mfr	Part	Description	Unit	StandardPack	Price	List	BarCode	Mfr.Part.Unit
USA	82407	6" VELCRO P100 GOLD PAPER (50)	BX	4	12.12	21.73	037307824077	USA.82407.BX
USA	82408	6" VELCRO P120 GOLD PAPER (50)	BX	4	12.12	21.73	037307824084	USA.82408.BX
USA	82409	6" VELCRO P150 GOLD PAPER (50)	BX	4	12.12	21.73	037307824091	USA.82409.BX
USA	82410	6" VELCRO P180 GOLD PAPER (50)	BX	4	12.12	21.73	037307824107	USA.82410.BX
USA	82411	6" VELCRO P220 GOLD PAPER (50)	BX	4	12.12	21.73	037307824114	USA.82411.BX
USA	82412	6" VELCRO P240 GOLD PAPER (50)	BX	4	12.12	21.73	037307824121	USA.82412.BX
USA	82414	6" VELCRO P320 GOLD PAPER (50)	BX	4	12.12	21.73	037307824145	USA.82414.BX
USA	82416	6" VELCRO P400 GOLD PAPER (50)	BX	4	12.12	21.73	037307824169	USA.82416.BX
USA	82417	6" VELCRO P500 GOLD PAPER (50)	BX	4	12.12	21.73	037307824176	USA.82417.BX
USA	82418	6" VELCRO P600 GOLD PAPER (50)	BX	4	12.12	21.73	037307824183	USA.82418.BX
USA	82419	6" VELCRO P800 GOLD PAPER (50)	BX	4	12.12	21.73	037307824190	USA.82419.BX
USA	82420	(25) 6" VELCRO 1000 GRIT 	BX	4	16.61	27.54	037307824206	USA.82420.BX
USA	82421	(25) 6" VELCRO 1500 GRIT 	BX	4	16.61	27.54	037307824213	USA.82421.BX
USA	82422	(25) 6" VELCRO 2000 GRIT 	BX	4	16.61	27.54	037307824220	USA.82422.BX
USA	82423	(25) 6" VELCRO 2500 GRIT 	BX	4	16.61	27.54	037307824237	USA.82423.BX
USA	82424	(25) 6" VELCRO 3000 GRIT 	BX	4	16.61	27.54	037307824244	USA.82424.BX
USA	82425	(25) 6" VELCRO 4000 GRIT 	BX	4	16.61	27.54	037307824251	USA.82425.BX
USA	82505	(25) 8" PSA 040 GRIT	BX	4	9.39	15.57	037307825050	USA.82505.BX
USA	82506	(30) 8" PSA 080 GRIT	BX	4	11.33	18.79	037307825067	USA.82506.BX
USA	84203	2-3/4"X16-1/2" PSA P040 GOLD (50)	BX	4	17.02	30.50	037307842033	USA.84203.BX
USA	84206	2-3/4"X16-1/2" PSA P080 GOLD (50)	BX	4	15.19	27.23	037307842064	USA.84206.BX
USA	84207	2-3/4"X16-1/2" PSA P100 GOLD (50)	BX	4	13.87	24.85	037307842071	USA.84207.BX
USA	84209	2-3/4"X16-1/2" PSA P150 GOLD (50)	BX	4	13.87	24.85	037307842095	USA.84209.BX
USA	84210	2-3/4"X16-1/2" PSA P180 GOLD (50)	BX	4	13.87	24.85	037307842101	USA.84210.BX
USA	84211	2-3/4"X16-1/2" PSA P220 GOLD (50)	BX	4	13.34	23.90	037307842118	USA.84211.BX
USA	84403	2-3/4"X16 1/2" VELCRO P040 GOLD (50)	BX	4	20.96	37.56	037307844037	USA.84403.BX
USA	84406	2-3/4"X16 1/2" VELCRO P080 GOLD (50)	BX	4	18.70	33.52	037307844068	USA.84406.BX
USA	84407	2-3/4"X16 1/2" VELCRO P100 GOLD (50)	BX	4	17.07	30.60	037307844075	USA.84407.BX
USA	84410	2-3/4"X16 1/2" VELCRO P180 GOLD (50)	BX	4	17.07	30.60	037307844105	USA.84410.BX
USA	87105	(1) 2-3/4"X25 YDS PSA 40 GRIT GOLD ROLL	BX	4	15.18	25.18	037307871057	USA.87105.BX
USA	87106	(1) 2-3/4"X25 YDS PSA 080 GRIT GOLD ROLL	BX	4	15.18	25.18	037307871064	USA.87106.BX
USA	87107	(1) 2-3/4"X25 YDS PSA 100 GRIT GOLD ROLL	BX	4	12.17	20.18	037307871071	USA.87107.BX
USA	87109	(1) 2-3/4"X25 YDS PSA 150 GRIT GOLD ROLL	BX	4	12.17	20.18	037307871095	USA.87109.BX
USA	87110	(1) 2-3/4"X25 YDS PSA 180 GRIT GOLD ROLL	BX	4	12.17	20.18	241087110	USA.87110.BX
USA	87111	(1) 2-3/4"X25 YDS PSA 220 GRIT GOLD ROLL	BX	4	12.17	20.18	037307871118	USA.87111.BX
USA	87114	(1) 2-3/4"X25 YDS PSA 320 GRIT GOLD ROLL	BX	4	13.85	22.97	241087114	USA.87114.BX
USA	87116	(1) 2-3/4"X25 YDS PSA 400 GRIT GOLD ROLL	BX	4	13.85	22.97	037307871163	USA.87116.BX
USA	91316	***6" PSA P400 GRIT FILM FLAT (45)	BX	4	15.17	27.30	037307913160	USA.91316.BX
USA	91411	***6" VELCRO P220 GRIT FILM (45)	BX	4	18.96	34.12	037307914112	USA.91411.BX
USA	91416	***6" VELCO P400 GRIT FILM (45)	BX	4	18.96	34.12	037307914167	USA.91416.BX
USA	91417	***6" VELCO P500 GRIT FILM (45)	BX	4	18.96	34.12	037307914174	USA.91417.BX
USA	91419	***6" VELCRO P800 GRIT FILM (45)	BX	4	18.96	34.12	037307914198	USA.91419.BX
USA	91422	*** 6" VELCRO P1500 GRIT FILM (40)	BX	4	18.96	34.12	037307914228	USA.91422.BX
USA	91425	***6" VELCRO P3000 GRIT FILM (40)	BX	4	18.96	34.12	037307914259	USA.91425.BX
USA	91429	***6" VELCRO P1200 FILM - WAVE (40)	BX	4	21.57	38.83	037307914297	USA.91429.BX
USA	91433	***6" VELCRO P3000 FILM - WAVE (40)	BX	4	20.33	36.60	037307914334	USA.91433.BX
USA	91502	***8" PSA P036 GRIT FILM FLAT (25)	BX	4	25.40	45.71	037307 91502 7	USA.91502.BX
USA	91506	***8" PSA P080 GRIT FILM FLAT (30)	BX	4	26.16	47.08	037307915065	USA.91506.BX
USA	91810	***6" - 6 HOLE VELCRO P180 GRIT FILM (	BX	4	18.96	34.12	037307918103	USA.91810.BX
USA	91816	***6" - 6 HOLE VELCRO P400 GRIT FILM (45	BX	4	18.96	34.12	037307918165	USA.91816.BX
USA	94211	***3" VELCRO 220P GRIT FILM (45)	BX	4	11.66	21.00	037307942115	USA.94211.BX
USA	94214	***3" VELCRO 320P GRIT FILM (45)	BX	4	12.02	21.63	037307942146	USA.94214.BX
USA	991302	(50) 6" DA PSA 36G PURPLE FILM	BX	4	17.02	30.50	806298022768	USA.991302.BX
USA	991303	(50) 6" DA PSA 40G PURPLE FILM	BX	4	17.02	30.50	806298022782	USA.991303.BX
USA	991306	(50) 6" DA PSA 80G PURPLE FILM	BX	4	14.94	26.77	806298022805	USA.991306.BX
USA	991308	(50) 6" DA PSA 120G PURPLE FILM	BX	4	13.45	24.10	806298022829	USA.991308.BX
USA	991310	(50) 6" DA PSA 180G PURPLE FILM	BX	4	13.45	24.10		USA.991310.BX
USA	991312	(50) 6" DA PSA 240G PURPLE FILM	BX	4	13.45	24.10	806298022867	USA.991312.BX
USA	991314	(50) 6" DA PSA 320G PURPLE FILM	BX	4	13.45	24.10	806298022881	USA.991314.BX
USA	991316	(50) 6" DA PSA 400G PURPLE FILM	BX	4	13.45	24.10	806298022904	USA.991316.BX
USA	991318	(50) 6" DA PSA 600G PURPLE FILM	BX	4	13.45	24.10	806298022928	USA.991318.BX
USA	991319	(50) 6" DA PSA 800G PURPLE FILM	BX	4	13.45	24.10	806298022942	USA.991319.BX
USA	991320	(50) 6" DA PSA 1000G PURPLE FILM	BX	4	13.45	24.10		USA.991320.BX
USA	991322	(50) 6" DA PSA 1500G PURPLE FILM	BX	4	13.45	24.10		USA.991322.BX
USA	991402	(50) 6" DA H&L 36G PURPLE FILM	BX	4	30.53	54.71	806298023000	USA.991402.BX
USA	991403	(50) 6" DA H&L 40G PURPLE FILM	BX	4	27.31	48.94	806298023024	USA.991403.BX
USA	991406	(50) 6" DA H&L 80G PURPLE FILM	BX	4	21.29	38.16	806298023048	USA.991406.BX
USA	991408	(50) 6" DA H&L 120G PURPLE FILM	BX	4	18.29	32.77	10806298023076	USA.991408.BX
USA	991410	(50) 6" DA H&L 180G PURPLE FILM	BX	4	18.29	32.77	806298023086	USA.991410.BX
USA	991412	(50) 6" DA H&L 240G PURPLE FILM	BX	4	18.29	32.77	806298023109	USA.991412.BX
USA	991414	(50) 6" DA H&L 320G PURPLE FILM	BX	4	18.29	32.77	806298023123	USA.991414.BX
USA	991416	(50) 6" DA H&L 400G PURPLE FILM	BX	4	18.29	32.77	806298023147	USA.991416.BX
USA	991418	(50) 6" DA H&L 600G PURPLE FILM	BX	4	18.29	32.77	10806298023175	USA.991418.BX
USA	991419	(50) 6" DA H&L 800G PURPLE FILM	BX	4	21.03	37.69	806298023185	USA.991419.BX
USA	991420	(50) 6" DA H&L 1000G PURPLE FILM	BX	4	21.03	37.69	241991420	USA.991420.BX
USA	991422	(50) 6" DA H&L 1500G PURPLE FILM	BX	4	21.03	37.69	806298023222	USA.991422.BX
USA	991803	(50) 6" DA VACUUM H&L 40G PURPLE FILM	BX	4	31.43	56.32		USA.991803.BX
USA	991806	(50) 6" DA VACUUM H&L 80G PURPLE FILM	BX	4	22.19	39.76		USA.991806.BX
USA	991808	(50) 6" DA VACUUM H&L 120G PURPLE FILM	BX	4	19.19	34.39	806298023307	USA.991808.BX
USA	991810	(50) 6" DA VACUUM H&L 180G PURPLE FILM	BX	4	19.19	34.39	806298023321	USA.991810.BX
USA	991812	(50) 6" DA VACUUM H&L 240G PURPLE FILM	BX	4	19.19	34.39		USA.991812.BX
USA	991814	(50) 6" DA VACUUM H&L 320G PURPLE FILM	BX	4	19.19	34.39		USA.991814.BX
USA	991816	(50) 6" DA VACUUM H&L 400G PURPLE FILM	BX	4	19.19	34.39		USA.991816.BX
USA	991818	(50) 6" DA VACUUM H&L 600G PURPLE FILM	BX	4	19.19	34.39	806298023406	USA.991818.BX
USA	991819	(50) 6" DA VACUUM H&L 800G PURPLE FILM	BX	4	21.93	39.31	806298023420	USA.991819.BX
USA	991820	(50) 6" DA VACUUM H&L 1000G PURPLE FILM	BX	4	21.93	39.31	806298023444	USA.991820.BX
USA	991822	(50) 6" DA VACUUM H&L 1500G PURPLE FILM	BX	4	21.93	39.31	806298023468	USA.991822.BX
USC	10-1	UNIVERSAL CLEARCOAT 4.2VOC	GL	4	39.51	62.48	037307870401	USC.10-1.GL
USC	10-4	Universal Clearcoat 4.2 VOC	QT	12	13.76	21.61	037307890515	USC.10-4.QT
USC	12-4	FAST ACTIVATOR UNIV. CLEAR 4.2VOC	QT	6	20.16	31.67	037307001249	USC.12-4.QT
USC	12-12	***Fast Activator - Universal Clear 4.2 	HP	12	8.40	13.20	037307890522	USC.12-12.HP
USC	13-4	MEDIUM ACTIVATOR UNIV. CLEAR 4.2VOC	QT	6	20.16	31.67	037307890416	USC.13-4.QT
USC	13-12	Med Activator - Universal Clear 4.2 V	HP	12	8.40	13.20	037307890539	USC.13-12.HP
USC	14-4	SLOW ACTIVATOR UNIV. CLEAR 4.2VOC	QT	6	20.16	31.67	037307001447	USC.14-4.QT
USC	14-12	Slow Activator - Universal Clear 4.2 VOC	HP	12	8.40	13.20	037307890546	USC.14-12.HP
USC	30-1	2.1 VOC Clear	GL	4	47.79	75.09	037307890621	USC.30-1.GL
USC	32-4	2.1 VOC Fast Activator	QT	6	30.65	48.14	037307890638	USC.32-4.QT
USC	33-4	2.1 VOC Medium Activator	QT	6	30.65	48.14	037307890645	USC.33-4.QT
USC	34-4	2.1 VOC Slow Activator	QT	6	30.65	48.14	037307890652	USC.34-4.QT
USC	40-1	GLAMOUR URETHANE CLEARCOAT 4.2VOC	GL	4	68.01	106.86	037307004011	USC.40-1.GL
USC	42-4	FAST ACTIVATOR GLAM. CLEAR 4.2VOC	QT	6	30.88	48.52	037307004240	USC.42-4.QT
USC	43-4	MEDIUM ACTIVATOR 4.2VOC GLAMOUR CLEAR	QT	6	30.88	48.52	037307004349	USC.43-4.QT
USC	44-4	SLOW ACTIVATOR 4.2VOC GLAMOUR CLEAR	QT	6	30.88	48.52	037307004448	USC.44-4.QT
USC	50-1	PRODUCTION URETHANE CLEARCOAT 4.2 VOC	GL	4	63.78	100.22	037307005018	USC.50-1.GL
USC	52-4	FAST ACTIVATOR PRODUCTION CLEAR 4.2	QT	6	24.69	38.79	037307005247	USC.52-4.QT
USC	53-4	MED ACTIVATOR FOR 50-1 CLEAR	QT	6	24.69	38.79	037307005346	USC.53-4.QT
USC	54-4	SLOW ACTIVATOR FOR 50-1 CLEAR	QT	6	24.69	38.79	037307005445	USC.54-4.QT
USC	60-1	2.1 VOC Glamour Clear	GL	4	73.09	114.83	037307890669	USC.60-1.GL
USC	62-4	2.1 VOC Fast Glamour Activator	QT	6	37.95	59.63	037307890676	USC.62-4.QT
USC	63-4	2.1 VOC Medium Glamour Activator	QT	6	37.95	59.63		USC.63-4.QT
USC	64-4	2.1 VOC Slow Glamour Activator	QT	6	35.60	55.94	037307890690	USC.64-4.QT
USC	70-1	Hyper clear coat	GL	4	74.83	117.57	037307890614	USC.70-1.GL
USC	71-4	Hyper clear coat activator	QT	6	38.62	60.67	037307890942	USC.71-4.QT
USC	110-1	WASH THINNER - GAL	EA	4	10.76	16.90	037307891147	USC.110-1.EA
USC	115-5	Premium Grade Lacquer Thinner	5G	1	41.31	64.89	037307890904	USC.115-5.5G
USC	141-2	APPLICATOR GUN	EA	1	12.59	20.16	141-2	USC.141-2.EA
USC	2000-2	DOMINATOR BLACK URETHANE TBL KIT	KT	1	93.50	185.60	037307200024	USC.2000-2.KT
USC	2010-4	DOMINATOR BLACK PART A RESIN	EA	6	14.95	22.87	037307201045	USC.2010-4.EA
USC	2020-8	DOMINATOR BLACK PART B ACTIVATOR	EA	12	8.00	12.24		USC.2020-8.EA
USC	2100-2	DOMINATOR TINTABLE URETHANE TBL KIT	KT	1	96.75	185.60	037307021025	USC.2100-2.KT
USC	2110-4	DOMINATOR TINTABLE PART A RESIN	EA	6	14.95	22.87	037307211044	USC.2110-4.EA
USC	2120-8	DOMINATOR TINTABLE PART B ACTIVATOR	EA	12	8.00	12.24	037307212089	USC.2120-8.EA
USC	2255-1	1K Acrylic Primer - Gray	GL	4	34.59	54.36	037307890607	USC.2255-1.GL
USC	2815-4	Activator for Urethane Primer/Surfacer	QT	6	23.45	36.83	037307890874	USC.2815-4.QT
USC	2820-1	2k Urethane Primer-Surfacer-Gray	GL	4	51.71	81.25	037307890881	USC.2820-1.GL
USC	2990-1	2k Urethane Sealer- Gray	GL	4	59.29	93.17	037307890867	USC.2990-1.GL
USC	7400-5	4.4 VOC Euro Clearcoat	5L	2	60.07	94.37	037307890706	USC.7400-5.5L
USC	7405-25	4.4 VOC Fast Activator Euro Clearcoat 2.	EA	2	36.77	57.78	037307890713	USC.7405-25.EA
USC	7415-25	4.4 VOC Normal Activator Euro Clearco	EA	2	36.77	57.78	037307890720	USC.7415-25.EA
USC	7425-25	4.4 VOC Slow Activator Euro Clearcoat 4.	EA	2	36.77	57.78	037307890737	USC.7425-25.EA
USC	7500-5	4.2 VOC Euro Clearcoat- Glamour	5L	2	89.30	140.30	037307890744	USC.7500-5.5L
USC	7505-25	4.2 VOC Fast Activator Euro Clearcoat 2.	EA	2	88.96	139.75	037307890751	USC.7505-25.EA
USC	7515-25	4.2 VOC Normal Activator Euro Clearcoat 	EA	2	88.96	139.75	037307890768	USC.7515-25.EA
USC	7525-25	4.2 VOC Slow Activator Euro Clearcoat 2.	EA	2	88.96	139.75	037307890775	USC.7525-25.EA
USC	7600-5	2.1 VOC Euro Clearcoat	5L	2	62.06	93.75	037307890782	USC.7600-5.5L
USC	7605-25	2.1 VOC Fast Activator Euro Clearcoat 2.	EA	2	58.02	87.64	037307890799	USC.7605-25.EA
USC	7615-25	2.1 VOC Normal Activator Euro Clearcoat 	EA	2	58.02	87.64	037307890805	USC.7615-25.EA
USC	7625-25	2.1 VOC Slow Activator Euro Clearcoat 2.	EA	2	58.02	87.64	037307890812	USC.7625-25.EA
USC	7700-5	2.1 VOC Euro Clearcoat-Glamour	5L	2	106.42	167.20		USC.7700-5.5L
USC	7705-25	2.1 VOC Glamour Fast Activator 2.5L	EA	2	90.81	142.68	037307890836	USC.7705-25.EA
USC	7715-25	2.1 VOC Glamour Normal Activator 2.5L	EA	2	87.95	138.19	037307890843	USC.7715-25.EA
USC	7725-25	2.1 VOC Glamour Slow Activator 2.5L	EA	2	87.95	138.19	037307890850	USC.7725-25.EA
USC	12050	KROMATE LIGHT	GL	4	17.90	28.12	037307120506	USC.12050.GL
USC	12060	***KL-12 KROMATE LIGHT	QT	6	9.70	15.24	037307120605	USC.12060.QT
USC	14010	AM-1 ALL METAL	GL	2	88.50	157.55	037307140108	USC.14010.GL
USC	14060	AM-3 ALL METAL	QT	6	27.25	46.15	037307140603	USC.14060.QT
USC	15310	(1) SPECIAL LITE LIGHTWEIGHT FILLER	GL	4	11.15	24.91	037307153108	USC.15310.GL
USC	16000	GL FUZION LT-WEIGHT FILLER	GL	4	22.95	40.83	037307160007	USC.16000.GL
USC	16001	3GL PAIL MECH FUZION	3G	1	100.06	157.22	037307160014	USC.16001.3G
USC	16060	(1EA)BASECOAT/CLEARCOAT EXTRA FILLER	GL	4	46.50	81.54	037307160601	USC.16060.GL
USC	16060B	(1EA) ORIGINAL BC/CC FILLER	GL	4	51.90	81.54		USC.16060B.GL
USC	16063	CS(2)3GL PAIL BC/CC ORIG.FILLER	CS	1	323.23	507.82	10037307160639	USC.16063.CS
USC	16065	PAIL BC/CC ORIGINAL FILLER	5G	1	266.96	419.42	037307160656	USC.16065.5G
USC	16200	***GL PRO-7 PREMIUM FILLER	GL	4	38.95	69.81	037307162001	USC.16200.GL
USC	16201	3GL PAIL PRO-7 PREMIUM	3G	1	134.52	211.34	037307162018	USC.16201.3G
USC	16400	PRO GOLD ES	GL	4	28.95	53.72	037307164005	USC.16400.GL
USC	16500	AU79 ADVANCED LIGHTWEIGHT FILLER	GL	4	34.50	67.58	037307890454	USC.16500.GL
USC	16505	***AU79 ADVANCED Lightweight Filler	HG	2	18.50	33.34	037307890508	USC.16505.HG
USC	17000	AG47 Lightweight GRIP Filler	GL	4	18.50	33.84	24117000.G01	USC.17000.GL
USC	17003	FR-12 FEATHER-RITE	3G	2	86.24	135.64		USC.17003.3G
USC	19000	WG55 White Gold Super Smooth Filler    	GL	4	24.95	44.30	037307190004	USC.19000.GL
USC	21000	HALF TIME PUTTY	EA	2	32.75	60.25	037307210009	USC.21000.EA
USC	21002	24oz HALF TIME FILLER	TB	6	16.25	29.03	037307210023	USC.21002.TB
USC	21004	***HALF TIME PUTTY	QT	6	18.85	29.60	037307210047	USC.21004.QT
USC	21330	(1)FEATHER-RITE FILLER	GL	4	15.25	27.81	037307213307	USC.21330.GL
USC	21335	FR-12 FEATHER-RITE	QT	6	10.69	16.78	037307213352	USC.21335.QT
USC	21350	PAIL FEATHER-RITE (AIR)	5G	1	130.30	204.72	037307213505	USC.21350.5G
USC	21351	FEATHER RITE, MECHANICAL	5G	1	126.24	198.33	037307213512	USC.21351.5G
USC	23010	LONG'N STRONG FILLER COMPOUND	GL	2	49.95	86.16	10037307230103	USC.23010.GL
USC	23020	LS-12 LONG & STRONG	QT	6	16.25	28.63	037307230205	USC.23020.QT
USC	24030	DURAGLAS	GL	4	35.95	81.08	037307240303	USC.24030.GL
USC	24035	DURAGLAS (NEW WIDER MOUTH)	QT	6	15.85	28.96	24124035.Q01	USC.24035.QT
USC	25050	PRO-GLASS FIBERGLASS BOD	GL	4	36.50	64.95	037307250500	USC.25050.GL
USC	25055	PRO-GLASS FIBERGLASS BOD	QT	6	13.95	23.09	037307250555	USC.25055.QT
USC	26006	24oz ICING PUTTY	TB	6	17.95	41.73	037307260066	USC.26006.TB
USC	26008	5 GALLON PAIL OF ICING	5G	1	231.99	364.48	037307260080	USC.26008.5G
USC	26011	30oz ICING POLY PUTTY PU	EA	6	29.25	51.85	037307260110	USC.26011.EA
USC	26012	ICING LITE Gold Finishing Glaze	EA	6	9.30	16.35	037307260127	USC.26012.EA
USC	26037	30oz PRO-FLEX PUMPTAINER	EA	6	28.85	50.42	037307260370	USC.26037.EA
USC	26111	COMMERCIAL POLYESTER GLAZING PUTTY	GL	4	22.24	34.94	037307890553	USC.26111.GL
USC	26112	COMMERCIAL POLY PLUS LIGHTWEIGHT FILLER	GL	4	21.74	32.68		USC.26112.GL
USC	26116	24oz BLAZE GLAZE	EA	6	22.50	41.12	037307261162	USC.26116.EA
USC	26118	24oz PRO GLAZE POLY FINISH PUTTY	EA	6	22.35	39.43	037307261186	USC.26118.EA
USC	26120	30oz PRO GLAZE PUMPTAINER	EA	6	16.50	31.19	037307261209	USC.26120.EA
USC	26125	POLYESTER FINISHING & BLENDING PUTTY	EA	6	19.06	29.09		USC.26125.EA
USC	27000	***Cream Hardener Dispenser	EA	1	64.60	97.15		USC.27000.EA
USC	27007	2 3/4 OZ RED CREAM HARDEN	TB	108	3.16	4.96		USC.27007.TB
USC	27010	4oz RED CREAM HARDENER	TB	100	3.36	5.28		USC.27010.TB
USC	27012	4oz BLUE CREAM HARDENER	TB	100	3.37	5.30		USC.27012.TB
USC	27014	4oz WHITE CREAM HARDENER	TB	100	3.50	5.49	24127014.04	USC.27014.TB
USC	27020	1OZ. RED CREAM HARDNER	TB	24	1.57	2.46		USC.27020.TB
USC	27022	BLUE HARDENER 1OZ;250/CS	EA	24	1.53	2.39		USC.27022.EA
USC	27110	4oz RED CREAM HARDENER	TB	100	3.00	4.71		USC.27110.TB
USC	27112	4oz BLUE CREAM HARDENER	TB	100	3.00	4.71	24127112.04	USC.27112.TB
USC	27114	4oz WHITE CREAM HARDENER	TB	100	3.14	4.92		USC.27114.TB
USC	27120	1oz RED CREAM HARDENER	TB	250	1.40	2.19	27120	USC.27120.TB
USC	27122	1oz BLUE CREAM HARDENER	TB	250	1.40	2.19	24127122.01	USC.27122.TB
USC	27160	2.75 BLUE HARDENER	TB	100	2.86	4.50		USC.27160.TB
USC	27170	2.75oz RED CREAM HARDENER	TB	100	2.73	4.29		USC.27170.TB
USC	30010	2oz CLEAR  LIQUID HARDENER	TB	6	4.70	7.39		USC.30010.TB
USC	30015	2oz CLEAR  LIQUID HARDENER	EA	100	3.76	5.92	24130015.02	USC.30015.EA
USC	30020	1/2oz CLEAR  LIQUID HARDENER	EA	24	2.05	3.23	10037307300202	USC.30020.EA
USC	30040	2oz ALL-METAL REACTOR	EA	6	4.70	7.39	107452101496	USC.30040.EA
USC	30045	*** 1/2oz ALL-METAL REACTOR	EA	24	1.50	2.36		USC.30045.EA
USC	32035	RED GLAZING PUTTY	TB	12	5.45	9.28	037307320357	USC.32035.TB
USC	32046	5oz"PRONTO"KOMBI SPOT PUTTY	EA	12	5.50	10.08	037307320463	USC.32046.EA
USC	36039	***PLASTIC SPREADERS	PK	12	2.43	3.82	037307360391	USC.36039.PK
USC	36044	(50) 4" SPREADER	BX	1	21.38	33.09		USC.36044.BX
USC	36052	(144)5"PLASTIC SPREADER	BX	1	71.14	111.76	10037307360527	USC.36052.BX
USC	36062	(144)6"PLASTIC SPREADER	BX	1	76.61	120.96	36062	USC.36062.BX
USC	36093	PLAST WHEEL MASKERS 125	BX	1	24.78	36.07	36093	USC.36093.BX
USC	36112	SHARK SKIN 12'x400' SHEET (48) .375Mils	RL	1	27.75	50.53	037307361121	USC.36112.RL
USC	36114	14'X350'SHARK SKIN SHEETING (49)	RL	1	29.95	53.88	037307361145	USC.36114.RL
USC	36115	16'X350'SHARK SKIN SHEETING (35)	RL	1	36.95	66.68	037307361152	USC.36115.RL
USC	36117	20'X350'SHARK SKIN SHEETING (35)	RL	1	46.50	84.59	037307361176	USC.36117.RL
USC	36119	16'X350' PLASTIC SHEETING	RL	1	23.50	39.96	037307361190	USC.36119.RL
USC	36120	GUSSET FOLD PLASTIC SHEET	EA	56	18.79	29.55		USC.36120.EA
USC	36123	12'X400' 3/4 ML SHEETING .35 mils thk	RL	1	19.25	32.26	10037307361630	USC.36123.RL
USC	36135	MAGIC MASK	GL	4	23.47	36.87	037307361350	USC.36135.GL
USC	36136	PAIL MAGIC MASK LIQUID	5G	1	109.06	171.35	037307361367	USC.36136.5G
USC	36137	15GL DRUM MAGIC MASK	15	1	327.62	514.71	037307361374	USC.36137.15
USC	36138	55GL DRUM MAGIC MASK	55	1	1066.33	1675.31	037307361381	USC.36138.55
USC	36155	PAIL PAINT BOOTH COATING	5G	1	102.69	161.33	037307361558	USC.36155.5G
USC	36163	DYNAMAT XTREME SOUND CONTROL (24"X48")	EA	1	68.10	106.98	037307361633	USC.36163.EA
USC	36164	DYNAMAT XTREME SOUND CONTROL (10"X10")	EA	6	36.19	56.84	037307361640	USC.36164.EA
USC	36169	2-1/2 QT PAINTERS PITCHER - 10 PER CASE	CS	1	36.77	57.76	0110037307361692	USC.36169.CS
USC	36170	(100)1PT PAINTER'S PAIL	BX	1	34.95	59.10	10037307361708	USC.36170.BX
USC	36171	(300) LIDS FOR 36170 PINT CUP	BX	1	79.80	127.28	10037307361715	USC.36171.BX
USC	36174	(100)1QT PAINTER'S PAIL	CS	1	43.75	75.76	10037307361746	USC.36174.CS
USC	36175	(100)LID FOR #36174 QT CUP	CS	1	27.55	43.50	10037307361753	USC.36175.CS
USC	36176	(50)2-1/2QT PAINTER'S PAIL	CS	1	39.25	66.18	10037307361760	USC.36176.CS
USC	36177	(50)LID FOR #36176 2.5QT MIX CUP	CS	1	22.80	36.00	10037307361777	USC.36177.CS
USC	36178	(48) 5QT PAINTERS PAIL	CS	1	59.95	102.45	10037307361784	USC.36178.CS
USC	36179	(50) LIDS FOR 36178 5QT MIX CUP	CS	1	31.35	49.25	10037307361791	USC.36179.CS
USC	36182	(300) 1/2 PINT PAINTERS PAIL	CS	1	96.90	154.55	10037307361821	USC.36182.CS
USC	36183	(300) LIDS FOR 36182 1/2 PT MIX CUP	CS	1	74.10	114.70	10037307361838	USC.36183.CS
USC	36185	MULTI-PURPOSE WHITE PAINTER'S RAGS 10#	BX	1	26.39	41.46	837307361851	USC.36185.BX
USC	37000	(12ASST)AUTOWRITER MARKERS	BX	1	71.82	112.84	037307370000	USC.37000.BX
USC	37001	AUTOWRITER BLUE	EA	12	5.99	9.40		USC.37001.EA
USC	37002	AUTOWRITER PINK	EA	12	5.99	9.40		USC.37002.EA
USC	37003	AUTOWRITER YELLOW	EA	12	5.99	9.40		USC.37003.EA
USC	37004	AUTOWRITER WHITE	EA	12	5.99	9.40	037307370048	USC.37004.EA
USC	37005	12" X 12" MIXING BOARD	EA	12	3.22	5.06		USC.37005.EA
USC	37007	AUTOWRITER GREEN	EA	12	5.99	9.40		USC.37007.EA
USC	37008	AUTOWRITER RED	EA	12	5.99	9.40	037307370086	USC.37008.EA
USC	38006	LOG(6)6"X738'POLYCOAT BLUE MASK PAPER	SL	1	40.95	77.87	037307380061	USC.38006.SL
USC	38012	LOG(3)12"X738'POLYCOAT BLUE MASK PAPER	SL	1	40.95	77.87	037307380122	USC.38012.SL
USC	38018	LOG(2)18"X738'POLYCOAT BLUE MASK PAPER	SL	1	40.95	77.90	38018	USC.38018.SL
USC	38036	LOG(1)36"X738'POLYCOAT BLUE MASK PAPER	SL	1	40.95	77.89	38036	USC.38036.SL
USC	38081	(1) HANDY MASK TAPE & PAPER W/DISPENSER	EA	12	7.11	11.16	037307380818	USC.38081.EA
USC	38082	(1) HANDY MASK REFILL TAPE & PAPER ROLL	RL	15	4.94	7.77	037307380825	USC.38082.RL
USC	39006	6"X738' ZEBRA HYDE WHITE MASKING PAPER	SL	1	41.61	67.16	037307390060	USC.39006.SL
USC	39012	12"X738' ZEBRA HYDE WHITE MASKING PAPER	SL	1	41.61	67.11	037307390121	USC.39012.SL
USC	39018	18"X738' ZEBRA HYDE WHITE MASKING PAPER	SL	1	41.61	67.13	037307390183	USC.39018.SL
